2024-12-05 23:39:54.976 | INFO     | __main__:main:14 - Starting Mini Dollar Strategy
2024-12-05 23:39:54.977 | INFO     | src.data.loaders.market_data:__init__:9 - Using database: src/data/database/candles.db, table: candles
2024-12-05 23:39:54.977 | INFO     | src.analysis.technical.enhanced_strategy_v2:__init__:42 - Initialized EnhancedTechnicalStrategyV2
2024-12-05 23:39:54.978 | INFO     | src.agents.coordinator:__init__:41 - Initialized StrategyCoordinator with parameters:
2024-12-05 23:39:54.978 | INFO     | __main__:main:31 - Running backtest from 2024-06-08 23:39:54.978022 to 2024-12-05 23:39:54.978022
2024-12-05 23:39:54.979 | INFO     | src.data.loaders.market_data:get_minute_data:13 - Attempting to load data from src/data/database/candles.db, table: candles
2024-12-05 23:39:55.170 | INFO     | src.data.loaders.market_data:get_minute_data:31 - Data loaded: 51840 records
2024-12-05 23:39:55.183 | INFO     | src.data.loaders.market_data:get_minute_data:48 - Data resampled to 5-minute intervals: 51840 records
2024-12-05 23:39:55.185 | INFO     | src.data.loaders.market_data:get_minute_data:53 - 'time' column reset to ensure its presence: ['time', 'open', 'high', 'low', 'close', 'volume']
2024-12-05 23:39:55.185 | INFO     | src.agents.coordinator:backtest:148 - Loaded 51840 candles for backtest
2024-12-05 23:39:55.693 | INFO     | src.analysis.technical.enhanced_strategy_v2:load_model:189 - Model loaded from model.pkl
2024-12-05 23:39:56.502 | INFO     | src.agents.coordinator:backtest:151 - Processed market data with technical indicators and ML signals
2024-12-05 23:39:56.871 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.36827915655840243, entry price 5239.39350569728
2024-12-05 23:39:56.872 | ERROR    | src.agents.coordinator:backtest:160 - Error during backtest: MarketAgent.calculate_exit_price() takes 2 positional arguments but 3 were given
2024-12-05 23:39:56.872 | ERROR    | __main__:main:63 - Error executing strategy: MarketAgent.calculate_exit_price() takes 2 positional arguments but 3 were given
