time,open,high,low,close,volume,rsi,ma_fast,ma_slow,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,signal,ma_cross,final_signal,trade_executed,profit,balance
2024-06-07 11:05:00,5401.753,5406.861,5397.157,5397.668,61142,23.612433035108467,5402.774777777778,5404.696142857143,4.395329362168923,6.157917748342757,-1.7625883861738343,5406.426450000001,5419.4072097454255,5393.445690254576,1,-1,0,False,0.0,100000.0
2024-06-07 11:10:00,5397.668,5401.243,5397.157,5400.221,38437,30.13705978596178,5402.718,5406.130952380952,3.881772220221137,5.702688642718433,-1.8209164224972962,5406.324299999999,5419.47403295066,5393.174567049338,0,-1,0,False,0.0,100000.0
2024-06-07 11:15:00,5400.221,5405.839,5395.625,5396.136,58013,28.572155117611132,5401.923555555555,5405.839142857143,3.109306969746285,5.184012308124004,-2.0747053383777185,5406.12005,5419.785722236436,5392.4543777635645,1,-1,0,False,0.0,100000.0
2024-06-07 11:20:00,5396.136,5400.732,5394.093,5396.136,45369,29.73037334956301,5401.299444444445,5405.64461904762,2.4686654547613216,4.6409429374514675,-2.172277482690146,5405.251850000001,5419.147760087808,5391.355939912193,1,-1,0,False,0.0,100000.0
2024-06-07 11:25:00,5395.625,5397.157,5387.454,5390.007,48929,34.92043759323724,5399.994333333332,5404.525904761906,1.449682325303911,4.002690815021956,-2.553008489718045,5404.2049,5419.389847725678,5389.019952274321,0,-1,0,False,0.0,100000.0
2024-06-07 11:30:00,5389.496,5395.114,5387.454,5394.093,44050,39.706305787503496,5398.689222222221,5403.7233809523805,0.9607618412519514,3.3943050202679554,-2.433543179016004,5402.95365,5417.049599149723,5388.857700850278,0,-1,0,False,0.0,100000.0
2024-06-07 11:35:00,5393.582,5396.646,5391.029,5393.071,28888,39.13055815669296,5397.213777777778,5402.483047619047,0.48522856353338284,2.812489728921041,-2.3272611653876583,5401.753449999999,5414.838190899632,5388.668709100367,0,-1,0,False,0.0,100000.0
2024-06-07 11:40:00,5393.071,5397.157,5391.029,5396.646,22863,40.844410126302954,5396.192333333333,5401.510238095238,0.3923152711486182,2.3284548373665563,-1.9361395662179381,5400.834150000001,5412.497078372457,5389.171221627545,0,-1,0,False,0.0,100000.0
2024-06-07 11:45:00,5396.136,5400.732,5394.604,5399.711,38856,47.29851299148096,5395.965444444444,5400.780666666667,0.5595505518031132,1.9746739802538678,-1.4151234284507546,5400.17025,5410.335405548037,5390.0050944519635,0,-1,0,False,0.0,100000.0
2024-06-07 11:50:00,5400.221,5403.286,5399.2,5400.732,56524,48.68478680922363,5396.305888888888,5400.197,0.7656459933214137,1.7328683828673772,-0.9672223895459635,5399.634,5408.315412642749,5390.952587357251,0,-1,0,False,0.0,100000.0
2024-06-07 11:55:00,5400.221,5405.328,5397.157,5397.668,52310,39.189797052364256,5396.022222222222,5399.5403809523805,0.6739698179480911,1.5210886698835202,-0.8471188519354291,5399.53185,5408.257413538429,5390.806286461571,0,-1,0,False,0.0,100000.0
2024-06-07 12:00:00,5398.179,5403.796,5397.668,5401.753,30848,44.443638649164136,5396.646333333333,5399.637619047619,0.9203321327649974,1.4009373624598156,-0.4806052296948182,5399.55735,5408.306917189897,5390.807782810103,0,-1,0,False,0.0,100000.0
2024-06-07 12:05:00,5401.753,5402.775,5397.157,5397.668,20134,40.90919205180109,5396.816555555556,5399.46738095238,0.7769939790432545,1.2761486857765034,-0.4991547067332489,5399.40415,5408.174390764264,5390.633909235737,0,-1,0,False,0.0,100000.0
2024-06-07 12:10:00,5397.668,5399.2,5391.539,5393.071,33273,40.44926515884918,5397.157,5399.1025714285715,0.2891251238015684,1.0787439733815163,-0.7896188495799479,5398.8934,5407.898416763186,5389.888383236814,0,-1,0,False,0.0,100000.0
2024-06-07 12:15:00,5393.071,5396.646,5392.05,5394.093,32867,45.78310410719786,5397.157,5398.66480952381,-0.014876117470521422,0.8600199552111087,-0.8748960726816302,5398.5104,5407.653839417361,5389.366960582639,0,-1,0,False,0.0,100000.0
2024-06-07 12:20:00,5393.582,5397.668,5393.071,5394.604,20584,43.03913549954249,5397.327333333333,5398.324380952381,-0.21212066698717535,0.6455918307714519,-0.8577124977586272,5398.152950000001,5407.32156806668,5388.984331933321,0,-1,0,False,0.0,100000.0
2024-06-07 12:25:00,5394.604,5395.114,5391.029,5391.539,13965,44.15541485493373,5396.759888888889,5397.838,-0.6087410899181123,0.39472524663353903,-1.0034663365516514,5397.43795,5406.308318970549,5388.56758102945,0,-1,0,False,0.0,100000.0
2024-06-07 12:30:00,5391.539,5395.114,5391.539,5392.05,12557,44.87173050855968,5395.908666666666,5397.181380952381,-0.8717828333547004,0.14142363063589117,-1.0132064639905916,5396.72295,5404.842157077568,5388.6037429224325,0,-1,0,False,0.0,100000.0
2024-06-07 12:35:00,5392.05,5395.114,5390.518,5394.093,12351,55.71436562989496,5395.170999999999,5396.597714285715,-0.9049604633028139,-0.06785318815184985,-0.8371072751509641,5396.13565,5403.094825398067,5389.1764746019335,0,-1,0,False,0.0,100000.0
2024-06-07 12:40:00,5394.093,5397.668,5394.093,5397.668,16972,55.07221701994796,5395.170999999999,5396.208619047618,-0.6354562079832249,-0.18137379211812485,-0.4540824158651,5395.9313999999995,5402.42029244949,5389.442507550509,0,-1,0,False,0.0,100000.0
2024-06-07 12:45:00,5397.668,5397.668,5395.625,5396.136,7545,54.286593382003986,5394.546888888889,5395.941142857143,-0.5392753104197254,-0.25295409577844497,-0.28632121464128046,5395.854799999999,5402.293350428556,5389.416249571443,0,-1,0,False,0.0,100000.0
2024-06-07 12:50:00,5396.646,5398.689,5396.136,5398.179,9081,52.239983634823275,5394.603666666666,5395.965476190476,-0.29479995978726947,-0.2613232685802099,-0.033476691207059595,5395.7527,5401.960346222287,5389.545053777713,0,-1,0,False,0.0,100000.0
2024-06-07 12:55:00,5398.179,5399.2,5396.136,5398.179,7556,47.54124670989251,5395.171222222223,5395.868238095239,-0.09989989920904918,-0.22903859470597776,0.12913869549692858,5395.854850000001,5402.155592822542,5389.55410717746,0,-1,0,False,0.0,100000.0
2024-06-07 13:00:00,5398.179,5399.711,5396.646,5396.646,11192,43.548285227057065,5395.4548888888885,5395.8925238095235,-0.06835255944861274,-0.19690138765450477,0.12854882820589203,5395.880349999999,5402.190005567379,5389.57069443262,0,-1,0,False,0.0,100000.0
2024-06-07 13:05:00,5396.646,5400.221,5396.646,5399.2,9862,52.45859545512928,5395.9655555555555,5396.038428571428,0.1608808555702126,-0.12534493900956128,0.2862257945797739,5396.339999999999,5402.169220440794,5390.510779559205,0,-1,0,False,0.0,100000.0
2024-06-07 13:10:00,5399.2,5400.221,5398.179,5399.711,5112,46.2983104923511,5396.873555555555,5396.500523809524,0.37940981770134385,-0.024393987667380268,0.4038038053687241,5396.6209,5402.535033611862,5390.706766388138,0,1,0,False,0.0,100000.0
2024-06-07 13:15:00,5399.711,5404.307,5399.711,5403.286,22502,60.37603427896049,5398.121999999999,5396.9382857142855,0.8314833940985409,0.14678148868580398,0.6847019054127369,5397.13165,5403.501729641741,5390.76157035826,0,1,0,False,0.0,100000.0
2024-06-07 13:20:00,5403.286,5404.818,5402.264,5402.775,15182,71.10850082658878,5399.086666666666,5397.400380952381,1.1354329665564364,0.3445117842599305,0.7909211822965059,5397.4381,5404.28189712702,5390.594302872981,-1,1,0,False,0.0,100000.0
2024-06-07 13:25:00,5402.264,5406.35,5401.753,5403.796,17394,71.1072438546874,5399.767555555556,5397.740857142857,1.4420779823976773,0.5640250238874799,0.8780529585101974,5397.64235,5404.996559142784,5390.288140857217,-1,1,0,False,0.0,100000.0
2024-06-07 13:30:00,5403.286,5406.861,5402.775,5406.35,16558,73.46571839539627,5400.902444444444,5398.057,1.8696308810476694,0.8251461953195178,1.0444846857281516,5397.92325,5406.151570769405,5389.694929230594,-1,1,0,False,0.0,100000.0
2024-06-07 13:35:00,5405.839,5407.882,5403.796,5406.35,11508,83.71807130173511,5401.810333333334,5398.324523809524,2.1833018884681223,1.0967773339492388,1.0865245545188835,5398.35735,5407.404316395312,5389.3103836046885,-1,1,0,False,0.0,100000.0
2024-06-07 13:40:00,5406.35,5407.371,5405.328,5406.35,8542,83.33022561998888,5402.718222222222,5398.737952380952,2.404174593559219,1.3582567858712349,1.045917807687984,5398.5872,5408.212512016269,5388.961887983731,-1,1,0,False,0.0,100000.0
2024-06-07 13:45:00,5406.861,5407.882,5405.328,5406.35,8732,81.57555773094998,5403.796444444444,5398.956857142857,2.5498250081627702,1.596570430329542,0.9532545778332282,5399.0213,5409.237064682202,5388.805535317799,-1,1,0,False,0.0,100000.0
2024-06-07 13:50:00,5406.35,5406.861,5404.818,5404.818,8773,70.58620292525676,5404.420666666667,5399.297333333334,2.5126699197962807,1.77979032822289,0.7328795915733908,5399.60865,5409.734332184167,5389.482967815833,-1,1,0,False,0.0,100000.0
2024-06-07 13:55:00,5404.818,5406.35,5401.753,5402.775,16733,68.56855177042677,5404.761111111111,5399.759428571428,2.2919510338133477,1.8822224693409815,0.4097285644723663,5400.04275,5409.914019952427,5390.171480047572,0,1,0,False,0.0,100000.0
2024-06-07 14:00:00,5402.264,5405.839,5401.753,5404.307,14062,67.64367154209013,5404.874555555555,5400.245809523809,2.2151148577995627,1.948800947032698,0.26631391076686484,5400.527899999999,5410.225927751749,5390.82987224825,0,1,0,False,0.0,100000.0
2024-06-07 14:05:00,5404.307,5404.307,5401.753,5404.307,12230,67.64367154209013,5405.044777777778,5400.7078571428565,2.1296721004355277,1.984975177713264,0.14469692272226364,5401.1663,5410.016824316316,5392.315775683684,0,1,0,False,0.0,100000.0
2024-06-07 14:10:00,5404.307,5404.818,5402.775,5403.796,6802,71.87347038668541,5405.044777777777,5401.291523809524,1.9976964688785301,1.9875194359463173,0.010177032932212837,5401.7536,5409.553545057837,5393.953654942163,-1,1,0,False,0.0,100000.0
2024-06-07 14:15:00,5403.796,5404.818,5402.775,5403.286,4743,64.28671328671211,5404.704333333333,5401.826571428572,1.8308472251355852,1.956184993784171,-0.12533776864858592,5402.21325,5409.147889576261,5395.278610423738,0,1,0,False,0.0,100000.0
2024-06-07 14:20:00,5403.796,5406.35,5402.775,5405.839,8881,68.7492350997404,5404.647555555555,5402.385904761904,1.8829186469865817,1.9415317244246535,-0.05861307743807176,5402.6218,5409.389716995884,5395.853883004116,0,1,0,False,0.0,100000.0
2024-06-07 14:25:00,5405.839,5407.882,5402.264,5402.775,21342,48.38607794832809,5404.250333333333,5402.629095238096,1.6578359302384342,1.8847925655874098,-0.2269566353489756,5402.953750000001,5408.99442580308,5396.913074196921,0,1,0,False,0.0,100000.0
2024-06-07 14:30:00,5403.286,5407.371,5402.775,5405.839,12523,58.33333333333334,5404.193555555556,5403.0911428571435,1.7070180076543693,1.8492376540008018,-0.14221964634643247,5403.33675,5409.066065744027,5397.607434255974,0,1,0,False,0.0,100000.0
2024-06-07 14:35:00,5406.35,5406.35,5404.307,5406.35,6659,57.144455633881215,5404.363777777778,5403.480238095239,1.766861310386048,1.8327623852778512,-0.06590107489180319,5403.7453000000005,5409.077586133597,5398.413013866404,0,1,0,False,0.0,100000.0
2024-06-07 14:40:00,5405.839,5411.968,5405.839,5410.435,27517,60.525637722235786,5405.214888888889,5404.063857142857,2.1194808631207707,1.8901060808464352,0.2293747822743355,5404.43475,5409.45897044752,5399.4105295524805,0,1,0,False,0.0,100000.0
2024-06-07 14:45:00,5410.435,5416.564,5409.925,5412.989,39979,65.11680859783914,5406.1795555555545,5404.842095238096,2.5753340071369166,2.0271516661045315,0.5481823410323852,5405.1242,5410.858106855852,5399.390293144148,0,1,0,False,0.0,100000.0
2024-06-07 14:50:00,5413.5,5416.564,5412.478,5416.053,18684,69.3881628901393,5407.484666666666,5405.64461904762,3.147557023022273,2.25123273748808,0.8963242855341931,5405.9413,5412.944335495225,5398.938264504776,0,1,0,False,0.0,100000.0
2024-06-07 14:55:00,5416.564,5417.585,5414.01,5415.032,20475,66.66794655198804,5408.733111111112,5406.37419047619,3.478563009564823,2.4966987919034285,0.9818642176613945,5406.5286,5414.497535566507,5398.559664433492,0,1,0,False,0.0,100000.0
2024-06-07 15:00:00,5415.032,5419.628,5415.032,5417.075,24866,73.07851628695062,5410.265222222222,5407.03080952381,3.8612307994817456,2.769605193419092,1.0916256060626535,5407.2436,5416.288007714453,5398.199192285547,-1,1,0,False,0.0,100000.0
2024-06-07 15:05:00,5416.564,5419.118,5416.564,5417.585,12156,79.59395731756143,5411.570333333333,5407.736047619047,4.157722876488151,3.047228730032904,1.1104941464552471,5407.93305,5417.923656208359,5397.9424437916405,-1,1,0,False,0.0,100000.0
2024-06-07 15:10:00,5417.075,5419.118,5416.564,5418.607,16896,79.16938642297721,5413.329444444445,5408.441333333333,4.42416284706087,3.3226155534384976,1.1015472936223727,5408.5459,5419.57718057461,5397.51461942539,-1,1,0,False,0.0,100000.0
2024-06-07 15:15:00,5418.607,5419.628,5417.075,5417.075,15768,74.51236369221336,5414.577888888889,5408.952047619047,4.460283475320466,3.5501491378148913,0.9101343375055748,5409.08215,5420.691545075132,5397.472754924868,-1,1,0,False,0.0,100000.0
2024-06-07 15:20:00,5417.075,5418.607,5414.521,5417.585,21894,76.47352455554172,5415.826222222222,5409.487047619048,4.478437432216197,3.7358067966951527,0.7426306355210439,5409.643900000001,5421.772320817931,5397.5154791820705,-1,1,0,False,0.0,100000.0
2024-06-07 15:25:00,5417.585,5418.096,5416.053,5416.564,10437,75.00188295548732,5416.507222222222,5409.973428571429,4.360177000356089,3.8606808374273403,0.49949616292874843,5410.1546,5422.556128146923,5397.753071853077,-1,1,0,False,0.0,100000.0
2024-06-07 15:30:00,5417.075,5419.118,5416.053,5418.607,12614,74.51236369221336,5417.131444444445,5410.557095238095,4.380808548040477,3.964706379549968,0.4161021684905091,5410.84405,5423.526378915711,5398.161721084289,-1,1,0,False,0.0,100000.0
2024-06-07 15:35:00,5418.607,5419.628,5416.564,5419.628,12088,85.1089537935931,5417.528666666667,5411.262333333334,4.428496415336667,4.057464386707308,0.3710320286293589,5411.6867,5424.35114668062,5399.02225331938,-1,1,0,False,0.0,100000.0
2024-06-07 15:40:00,5419.628,5422.182,5419.118,5419.628,23582,82.92974160577072,5418.039333333333,5412.064857142857,4.415391508912762,4.129049811148399,0.2863416977643629,5412.45275,5425.091134454967,5399.814365545034,-1,1,0,False,0.0,100000.0
2024-06-07 15:45:00,5419.628,5424.225,5419.628,5423.714,23816,85.41938642297737,5418.777,5412.989,4.680754998078555,4.2393908485344305,0.44136414954412473,5413.4231,5426.403591790211,5400.442608209789,-1,1,0,False,0.0,100000.0
2024-06-07 15:50:00,5423.714,5426.778,5422.692,5423.714,40314,82.50354922406703,5419.4580000000005,5413.913142857144,4.835318928358902,4.358576464499325,0.4767424638595772,5414.419,5427.345739125588,5401.492260874412,-1,1,0,False,0.0,100000.0
2024-06-07 15:55:00,5423.714,5431.375,5423.714,5427.8,57237,83.72421330661851,5420.479444444444,5415.056190476191,5.227261393070876,4.532313450213635,0.6949479428572412,5415.6447,5428.773923636804,5402.515476363195,-1,1,0,False,0.0,100000.0
2024-06-07 16:00:00,5428.31,5434.439,5426.778,5433.417,38500,85.41938642297791,5422.295222222222,5416.491,5.922848664362391,4.810420493043386,1.1124281713190047,5417.0236,5431.536491030499,5402.510708969502,-1,1,0,False,0.0,100000.0
2024-06-07 16:05:00,5433.928,5444.653,5431.885,5443.121,72682,92.30908269317696,5425.132555555556,5418.266333333334,7.174435857946264,5.2832235660239615,1.8912122919223027,5419.0409,5436.191169157315,5401.890630842685,-1,1,0,False,0.0,100000.0
2024-06-07 16:10:00,5442.61,5453.335,5435.971,5452.314,136345,93.67207832445193,5429.104777777778,5420.625333333333,8.806608891574797,5.987900631134129,2.818708260440668,5421.36465,5442.992791835896,5399.736508164105,-1,1,0,False,0.0,100000.0
2024-06-07 16:15:00,5452.824,5452.824,5436.482,5439.546,91650,70.87428473661218,5431.431333333333,5422.230428571429,8.966486808047193,6.583617866516741,2.382868941530452,5423.02445,5444.894696642411,5401.154203357589,-1,1,0,False,0.0,100000.0
2024-06-07 16:20:00,5440.057,5444.142,5436.482,5442.61,28140,71.96266813066146,5433.984888888889,5423.9570952380955,9.233986750491567,7.113691643311707,2.12029510717986,5424.6332,5447.322402185874,5401.943997814126,-1,1,0,False,0.0,100000.0
2024-06-07 16:25:00,5442.61,5443.121,5438.014,5442.099,20569,73.33283604356339,5436.481666666667,5425.464904761904,9.297572326474437,7.550467779944254,1.747104546530183,5426.088699999999,5449.360081458549,5402.81731854145,-1,1,0,False,0.0,100000.0
2024-06-07 16:30:00,5441.589,5442.099,5437.503,5441.589,26490,72.3817693570047,5438.467777777778,5426.826809523809,9.200751084563308,7.880524440868065,1.3202266436952428,5427.3655,5451.115674900184,5403.615325099816,-1,1,0,False,0.0,100000.0
2024-06-07 16:35:00,5441.589,5444.142,5440.057,5443.121,20787,74.52849358086277,5440.624111111111,5428.115761904762,9.142252948199712,8.132870142334394,1.009382805865318,5428.76995,5452.769982012914,5404.769917987086,-1,1,0,False,0.0,100000.0
2024-06-07 16:40:00,5442.61,5451.292,5442.61,5446.696,42813,75.22948964377477,5442.723666666668,5429.623571428571,9.277421041382695,8.361780322144055,0.91564071923864,5430.250999999999,5454.860405690119,5405.64159430988,-1,1,0,False,0.0,100000.0
2024-06-07 16:45:00,5446.696,5448.739,5445.674,5447.206,15669,75.00000000000041,5444.255777777778,5431.0583809523805,9.318280133860753,8.553080284487395,0.7651998493733583,5431.7320500000005,5456.694686571902,5406.769413428099,-1,1,0,False,0.0,100000.0
2024-06-07 16:50:00,5447.717,5452.314,5446.696,5447.717,24854,75.22948964377477,5444.7664444444445,5432.493238095239,9.284864549518716,8.69943713749366,0.5854274120250551,5433.187550000001,5458.32198811083,5408.053111889171,-1,1,0,False,0.0,100000.0
2024-06-07 16:55:00,5447.717,5451.292,5447.206,5450.271,13038,74.52849358086277,5444.539444444445,5434.001047619047,9.356611717917076,8.830872053578343,0.5257396643387331,5434.84735,5459.885830601913,5409.808869398087,-1,1,0,False,0.0,100000.0
2024-06-07 17:00:00,5450.271,5452.314,5448.739,5448.739,15164,72.47741031490818,5445.560888888889,5435.508857142857,9.183985006914554,8.901494644245586,0.2824903626689679,5436.405049999999,5460.78950062329,5412.020599376709,-1,1,0,False,0.0,100000.0
2024-06-07 17:05:00,5448.739,5452.314,5448.739,5452.314,12280,72.22242367104226,5446.639111111112,5437.162619047619,9.22926054664731,8.967047824725931,0.26221272192137945,5438.19255,5461.677735041005,5414.707364958995,-1,1,0,False,0.0,100000.0
2024-06-07 17:10:00,5451.803,5460.996,5451.803,5458.953,41979,72.72775819715913,5448.511777777778,5439.181142857143,9.689162914854023,9.11147084275155,0.5776920721024741,5440.20985,5463.542202206409,5416.877497793592,-1,1,0,False,0.0,100000.0
2024-06-07 17:15:00,5459.463,5461.506,5457.931,5459.974,17001,67.74186756500696,5450.554555555555,5441.151,10.020514765557891,9.293279627312819,0.7272351382450726,5442.22715,5465.037640303914,5419.416659696086,0,1,0,False,0.0,100000.0
2024-06-07 17:20:00,5460.485,5467.124,5442.61,5442.61,86756,41.28372794883716,5450.497777777778,5442.24538095238,8.78076462277022,9.1907766264043,-0.41001200363407975,5443.376249999999,5463.557163858334,5423.1953361416645,0,1,0,False,0.0,100000.0
2024-06-07 17:25:00,5443.121,5453.846,5442.61,5451.292,27163,61.38619620007746,5451.008444444445,5443.75319047619,8.401965911209118,9.033014483365264,-0.6310485721561463,5444.75515,5462.950330498654,5426.559969501346,0,1,0,False,0.0,100000.0
2024-06-07 17:30:00,5451.803,5457.421,5449.249,5454.867,20030,61.76498819373809,5451.859666666667,5445.236666666667,8.294622579801398,8.885336102652492,-0.5907135228510931,5446.3128,5462.097875330818,5430.527724669181,0,1,0,False,0.0,100000.0
2024-06-07 17:35:00,5454.356,5460.485,5454.356,5456.91,20127,63.81030527945034,5452.881111111111,5446.8174285714285,8.278970424656109,8.764062967053215,-0.48509254239710664,5447.7683,5461.615269223383,5433.921330776617,0,1,0,False,0.0,100000.0
2024-06-07 17:40:00,5456.399,5465.592,5455.888,5464.57,17424,68.90724499366443,5454.469888888889,5448.568380952381,8.783414229887057,8.767933219619984,0.015481010267073714,5449.32595,5463.382751949296,5435.269148050705,0,1,0,False,0.0,100000.0
2024-06-07 17:45:00,5464.57,5473.763,5463.038,5472.742,32641,71.96979811015642,5457.136888888888,5450.441,9.730435282647704,8.960433632225529,0.7700016504221754,5450.807,5468.002530606576,5433.611469393423,-1,1,0,False,0.0,100000.0
2024-06-07 17:50:00,5472.742,5474.785,5469.678,5473.763,19454,70.86603247043547,5459.520111111111,5451.900142857143,10.442962486004944,9.256939402981413,1.1860230830235317,5451.879449999999,5471.91212700506,5431.846772994939,-1,1,0,False,0.0,100000.0
2024-06-07 17:55:00,5473.763,5474.785,5469.678,5471.21,10848,67.9396729544704,5460.8820000000005,5452.799952380952,10.678544055746897,9.54126033353451,1.1372837222123877,5453.4626499999995,5474.376706882233,5432.548593117766,0,1,0,False,0.0,100000.0
2024-06-07 18:00:00,5470.699,5474.274,5470.188,5472.742,6587,68.42159504144395,5462.300666666666,5454.380714285714,10.86363452713158,9.805735172253925,1.0578993548776552,5454.96925,5476.9077088325375,5433.030791167463,0,1,0,False,0.0,100000.0
